feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,label
0.83910733,0.56992954,-0.31509683,0.41416413,-0.27768576,0.6690188,-0.64878863,-0.65491885,-0.53820646,-0.51448953,-1.0715121,0.12704931,0.5454933,-0.85487103,0.3871083,-0.6896946,0.005783152,-0.44481036,0.25233394,0.3019122,1.2473334,0.02088606,-1.1364244,-0.7387568,0.6901145,0.09260797,-0.12914963,-0.5563364,0.51953185,0.54613656,0.7665144,0.2558614,-0.49194735,0.12566197,0.31467494,0.757541,0.13609901,0.57488346,0.36421838,-0.003382206,0.69756514,0.47788242,-0.52335566,0.0796421,0.23605706,1.0195981,-0.57798016,0.5737981,0.44219002,-0.4060874,0.63062245,0.09766121,-0.5994621,-0.489731,-1.4150684,0.38255125,0.54310054,1.3460574,1.0555165,-0.4406379,-0.11002597,-0.95421684,-0.9937398,0.9950179,-0.152912,-0.5128849,-1.1304818,-0.7731761,0.41497785,-0.8648222,0.10547691,-0.15555838,0.9977982,-0.20510069,0.12848154,-0.08861687,0.47323588,-0.9103107,0.111936346,-0.3709224,-1.1514299,0.5683585,0.19646202,-0.52271104,-0.8846251,0.18902618,0.7404112,-0.58137435,-0.44169766,-0.73275393,-0.14014293,-0.5331348,0.89418423,0.7583436,-0.1534456,-0.3632192,-0.65897745,-0.552732,-1.2570727,-0.6971375,0.34618,-0.7431741,0.702405,0.7609382,-0.37592405,0.13109724,-0.9302068,-0.519208,-1.0746759,-0.7995183,-1.1136565,0.37013587,-0.6296828,0.31045786,0.9515655,-0.9547873,0.19317283,-1.0528641,-0.6198552,0.55172217,-0.6178195,0.96887904,0.8765281,-1.1223155,1.0238303,0.5765918,-0.52740043,0.52727807,0
-0.09271218,-1.2576187,0.3133183,0.039850686,-0.5195641,-1.208964,0.16700439,1.2339203,0.926802,0.3656468,0.8540937,0.118105315,-0.27118605,0.92911315,-0.7034043,1.0221716,0.44936952,1.1456661,-0.055127464,0.35649982,-1.0410604,-0.67663336,0.874272,0.4099363,-1.3494921,0.38937306,0.58686066,1.3908194,-0.007743262,-0.11449489,-1.0152276,0.15209948,0.26549554,0.3843865,0.18387605,-0.31620455,0.091010794,-0.5055594,-0.7108473,0.23375268,-1.0204382,0.32280874,1.1071997,-0.6689415,0.31702808,-0.97206676,0.48882058,-0.19533594,-0.33866495,-0.002648342,-0.52595145,0.40097034,0.5084743,0.32697174,0.727678,-0.041596618,-0.20933025,-0.6321429,-0.8168747,0.87396264,-0.32457066,0.08198452,0.8178854,-1.1248764,0.4465991,1.0338581,1.0317245,0.7448379,0.17266528,0.7530155,-0.3210013,-0.7675821,-0.5915125,-0.11163313,-0.66228,0.1425767,-0.06048013,0.43889365,-0.719022,0.827516,0.9475041,-0.18883023,-0.6374443,0.6679383,0.5335064,0.07091166,-0.58526343,0.80757725,0.76682746,0.66549003,0.010116193,0.35367295,-0.8147254,-0.31548548,0.6530046,0.692024,0.91722375,0.48220274,1.0447977,1.2205837,0.25022757,0.69399637,-0.12717217,-0.4843017,0.93384,0.1537466,0.5927787,1.0661594,1.0785514,0.90088576,1.2797015,-0.34716213,1.4144071,-0.6234068,-0.9129318,0.2629245,-0.7756686,1.0425048,0.70025945,-1.4217649,0.94852185,-0.5836954,-0.25528356,1.3139529,-1.3207175,-0.18951364,1.1029146,-0.23853655,2
0.032353193,1.1825248,-0.8688039,0.4933685,0.36903784,0.99097854,-0.28672174,-1.152404,-1.0862696,-1.1263661,-1.6531595,0.5588782,0.75994337,-1.2954421,0.5383222,-1.5259254,-0.17466445,-1.2387153,0.84465843,-0.36815795,1.6116511,0.50757295,-1.5405632,-0.79053265,1.5218892,-0.25621873,-0.70685345,-1.8260612,0.1842086,0.66871065,0.8672375,-0.048061572,-0.59874684,-0.6515934,0.03835493,0.5812331,-0.07679881,1.3133291,0.77009517,0.07733713,1.3544761,-0.16142358,-1.7950293,0.7591393,-0.20018336,1.7480241,-1.1673771,0.23616865,0.766127,-0.46339616,0.89266384,-0.62265354,-0.98234075,-1.0620207,-1.1413393,0.49760127,0.17495917,1.5055429,1.4157661,-1.424639,-0.3925321,-0.40575737,-1.4064102,1.8023497,-0.18565688,-1.6550527,-1.7335947,-1.5348108,-0.24002233,-1.7349311,0.3162207,0.72566205,0.98637074,-0.92149043,0.9292554,0.12811162,0.10293384,-0.8148293,0.9441774,-1.6539106,-1.2883861,0.78961176,0.3069384,-1.0630996,-0.9582836,-0.051330123,1.1785519,-1.1964684,-1.2425942,-1.1032008,-0.7997832,-0.63682437,1.1868323,0.6733139,-0.74834424,-1.0540758,-1.2564673,-1.3748429,-1.2905363,-1.3234485,0.4138391,-1.1181041,0.4581984,1.6228902,-0.7616341,0.01739544,-1.3486686,-0.73817194,-1.9121946,-1.5912968,-1.4436284,0.8218228,-1.5145767,0.20268373,1.1073475,-0.68099064,1.5421727,-1.3802649,-1.5740575,1.669238,-0.731111,1.4142189,0.46164876,-1.5837244,1.5820459,0.2261019,-1.5561767,0.66062367,0
-0.43997929,-0.31122437,0.08556399,-0.41188994,0.24550276,-0.7944862,0.6202976,0.62080646,0.6025755,0.66094315,0.723859,0.103898965,-0.6019236,0.74434197,-0.6610527,-0.4028969,-0.46806523,0.1041319,0.16157377,0.2695096,-0.24631621,0.44365332,0.7335417,0.73808736,-0.7505552,-0.51633066,0.6596053,0.5654293,-0.78233385,0.08472878,-0.40425855,-0.42498016,0.27523863,-0.3319154,-0.8305249,-0.8040498,-0.88018054,-0.82028264,-1.0338277,0.4571869,-0.84046686,0.25253624,-0.07438457,0.282507,-0.13613096,-0.92901015,0.81757617,-0.5890934,-0.98961025,0.7869826,0.19716534,-0.1361735,0.79977196,0.9236991,0.41925856,0.06850603,-0.81693,-0.3279736,-0.8978403,-0.11514991,0.0164223,0.5502474,-0.5150183,-0.32899883,-0.13897446,0.19603866,0.2743156,1.0313901,-0.774941,0.5493631,0.8036011,0.56671864,-0.96011096,0.24210267,0.22049335,-0.6789045,-0.59567255,0.47368768,0.54150647,-0.29223314,0.5371236,-0.9219799,0.5213067,-0.70725507,0.82562506,-0.7654285,-1.0330148,0.22035848,-0.043093223,0.8886962,0.025857361,1.0967822,-0.65706575,-0.89723885,-0.22141217,-0.60930187,-0.2781734,0.13279547,0.5002345,-0.11901496,-0.03661677,1.1557981,-0.67388463,0.10192566,0.06971841,-0.51941353,0.28318042,0.27800226,-0.14713386,0.9653175,0.56435585,0.003040168,0.3760932,0.053815395,-0.75837296,0.50119776,0.37936017,0.57558995,-0.594933,-0.76913327,0.6780894,-0.8007219,-0.66317624,0.13913566,-0.041612968,-0.68744385,-0.31200746,-0.6815406,2
-1.1772728,-1.0020754,0.15230818,-0.37424812,0.5470158,-0.69873524,1.1247549,0.97659826,0.56704724,0.9781144,0.9537148,-0.13188854,-0.9806082,1.2023283,-0.464781,-0.21342276,-0.4478935,-0.053188328,-0.16951649,-0.09275319,-0.6517051,0.67516845,1.0138028,1.1381391,-0.5449594,-0.5056275,0.7278704,0.4266495,-0.70125663,-0.16884494,-0.7364266,-0.3709232,0.5275285,-0.42142317,-0.92030376,-1.0893672,-0.8292684,-0.9312757,-0.9898516,-0.12191017,-1.1165087,-0.2516369,-0.07076439,0.5350286,-0.31287214,-1.1295714,0.8583089,-0.725084,-1.2526789,1.0866425,0.35215518,-0.05768995,0.9618076,0.960717,0.9603057,-0.14374225,-0.9275779,-0.70374167,-1.0834371,-0.45340842,0.25264445,0.9979505,-0.30824864,-0.23699296,0.021026598,-0.13317694,0.6615503,1.1540724,-0.9527838,0.81572527,0.58305234,0.8571869,-1.0488849,0.32776275,0.4207547,-0.8011996,-0.7119655,1.0880754,0.53710175,-0.44344035,1.0498276,-0.8118952,0.42778346,-0.48225355,1.0680453,-0.92924076,-0.9114921,0.3505387,0.22157593,1.0470469,0.23038721,1.0840847,-0.82929164,-0.9306804,-0.15058483,-0.059921995,0.12241884,0.09285577,0.9082751,-0.054903917,-0.52954495,1.0927404,-0.9125184,-0.14969555,-0.19317885,-0.124888815,0.8907997,0.28513524,0.19485268,0.84675604,0.6820805,-0.29535747,0.59602064,0.12185367,-1.1337537,0.6634011,0.3864501,0.43508404,-0.027889805,-0.6021226,0.56011266,-0.85246056,-0.990166,0.7298946,-0.09651541,-0.8238167,-0.2385471,-1.0451515,2
1.0220412,-1.3383801,-0.81071204,1.4598402,-0.528551,-0.6819755,-1.2997068,1.1687708,1.154686,-1.021847,-0.71437263,1.2294844,0.7325769,-0.542658,-1.0282434,1.7077155,-0.027712137,1.5494686,1.351896,1.1716708,0.98872125,-2.0473568,-0.18087684,-1.0653235,-1.0745232,1.9008493,1.0680156,1.3655721,1.9496151,1.6174804,-0.87368685,1.6092762,-1.5305601,-0.30291715,0.98502636,0.80196375,0.21101765,0.4122085,-0.39587536,1.1963912,0.32849643,-0.7501511,0.7847894,-0.4986583,-0.0773938,-0.31392336,-1.2193657,0.120287046,0.38245347,-1.3290433,0.84431183,-0.14416245,-1.3675157,-1.4637976,-0.12841369,1.4551195,0.77078485,0.720775,0.3783039,0.71173424,-1.3029834,-1.0508245,0.56076473,-0.9064593,-0.8146457,1.0569984,-0.7580881,-0.30365893,0.9403721,-0.57240105,-1.696201,-1.3393128,0.23192677,-1.4175432,-0.54160213,1.5042291,1.5905218,-0.8576158,-0.7900099,1.4947283,0.15024728,1.1872296,-0.314872,0.059142187,-1.0975105,1.5199666,0.16380088,-0.6669942,-0.3381886,-0.6594222,-1.2615495,-1.0869291,1.1207445,1.3223138,-0.12281591,0.59079224,-0.012699178,-1.1292145,-0.5603711,0.6353461,1.7195714,-0.7056278,0.3836926,0.7121857,1.8202884,0.11986591,-0.8976951,1.6072041,0.1315152,0.016687868,0.04482868,1.2917582,1.5084556,-1.6281226,0.31722203,-0.005333759,-1.2549181,-0.058861233,-0.23207998,-1.4328803,0.7490413,-0.2072728,0.7183175,1.2999122,-0.59220815,1.5468215,1.1754783,1.0046979,0
0.5897708,-0.6541424,-1.2861784,1.3964134,-0.13454853,-1.0591744,-0.5275147,0.64571565,1.1856557,-1.417096,-0.6076915,1.2384756,0.6108783,-0.9719467,-1.2505438,0.6704646,-0.33456746,1.3272682,1.5369961,1.4362137,0.8457469,-1.162997,-0.1915476,-0.8924448,-1.0024525,1.1806767,0.72171515,0.16028072,1.2372152,1.1278349,-1.0030421,1.0706437,-1.2244531,-0.6319061,0.41047323,0.44804174,0.07598832,0.5847638,-0.54618096,1.6391963,0.41768044,-0.7017231,0.18317175,-0.22411229,-0.08369245,0.1699689,-1.1244712,-0.19952737,0.626198,-0.75907207,0.8337099,-0.7801509,-1.0151275,-1.0138236,-0.06918463,1.3899355,-0.060947426,0.51788586,0.39706835,-0.2471837,-1.660855,-0.53957224,0.06757143,-0.2546992,-0.93706006,0.8982793,-0.46068096,-0.42270455,0.42075258,-0.8755015,-1.2021834,-0.7546162,0.026639154,-1.6023366,-0.3026607,1.5868974,1.1196939,-1.0380948,0.25391716,0.42357206,-0.05669249,0.55781895,0.31158543,-0.33216503,-0.70528454,0.7687166,0.13893871,-0.99394155,-0.996851,-0.8680648,-1.5322211,-0.5997756,0.91365933,0.6056921,-0.51759684,-0.48800424,-0.49418682,-0.9653779,-0.5401617,0.43489635,1.4670175,-0.3473701,0.2072138,1.1882306,1.2804978,-0.40901747,-1.1014087,1.4749504,-0.5986752,-0.36983538,0.11953978,1.4219642,1.0337656,-1.6483372,0.11243942,0.18151523,-0.3995883,0.1389525,-1.1788702,-0.8447043,0.91848844,-0.21932164,0.40220854,0.9171545,-0.39751962,1.2080351,0.37566966,0.8410033,0
-0.12879461,-0.37196627,-0.5868726,0.1678955,0.44289756,-0.51718044,0.2693758,0.56579465,0.27934092,0.047189992,0.22261456,0.72446096,-0.48339614,0.24864738,-0.59994596,-0.5489103,-0.32708138,0.18509085,0.57437575,0.5402174,-0.100347266,0.007395682,0.061805975,0.4105771,-0.43975574,-0.4480147,0.5810681,0.003589422,-0.39686516,0.41712013,-0.6636405,0.029938515,-0.080903344,-0.37313917,-0.5217551,-0.37729803,-0.6467129,-0.5327049,-0.6957776,0.31349123,-0.1953913,0.09146999,-0.4417193,0.43837085,-0.21962489,-0.29947788,0.2812354,-0.66924,-0.36989218,0.22118837,0.6234165,-0.24460353,0.15772729,0.103825554,0.2138693,0.40575787,-0.5188824,0.17542891,-0.24925874,-0.50086576,-0.27812403,0.41124213,-0.907452,0.1957847,-0.1996722,-0.11140728,-0.028454745,0.362561,-0.2400415,-0.12916122,0.12749137,0.1866936,-0.30020696,-0.38748476,0.32556948,-0.18841842,-0.3140133,0.03605129,0.7501815,-0.43183866,0.25238782,-0.53784674,0.4235548,-0.3834122,0.21165243,-0.5194922,-0.3564077,-0.3153319,-0.37496358,0.17140184,-0.7481641,0.46059468,-0.20322177,-0.18985863,-0.5675294,-0.70328933,-0.24056058,-0.36334208,0.2194649,-0.36540195,0.21097635,0.49224466,-0.38234568,0.81404793,-0.09751544,-0.58946,-0.10083,0.2571963,-0.022921031,0.3601369,-0.02669173,0.4025088,0.15853596,-0.2325989,-0.4606881,0.378525,0.48640823,-0.028251005,-0.5500329,-0.10791804,0.4848971,0.033253636,-0.24316128,-0.06579411,0.24040325,-0.32738873,-0.5374397,-0.39740044,3
1.3638576,1.3312519,-0.31596696,0.9330182,-0.34073123,1.0122042,-1.1187105,-1.3873111,-1.0409877,-0.89387435,-1.5152115,0.54249406,1.1281759,-1.1632576,0.21983248,-0.48198563,0.21420386,-0.65628487,1.0379443,0.12020848,1.8502537,0.17772461,-1.2657387,-1.3265733,0.8768908,0.7334435,-0.15296909,-0.22883202,0.49974558,0.95934886,1.0426896,0.43055463,-0.6939037,3.92E-05,0.36338145,1.2263322,-0.0652846,0.88544977,1.0163338,0.21217194,1.3483279,0.56873065,-1.0860928,0.038763583,0.11334738,1.1880977,-1.172193,0.6310965,0.79308105,-0.16905078,0.7794148,-0.05981797,-1.0448792,-1.295305,-1.6568516,0.7559499,1.2306048,1.5886462,1.8865751,-0.17302532,-0.19467519,-1.2052243,-1.3112292,1.0469524,-0.40944237,-0.99416083,-1.8734747,-0.983324,0.3561922,-1.549898,-0.42954424,-0.34325367,1.0712882,-0.2581565,0.74519193,-0.06902932,1.5348382,-1.0189536,0.15160453,-0.500578,-1.7715387,0.9486608,0.36579585,-1.4586134,-1.7341187,1.0595163,0.8436126,-1.1513213,-0.89423853,-1.2811241,-0.88557225,-1.1487015,1.5751734,1.5315232,0.05794953,-0.42411044,-1.4699533,-0.9447309,-2.0834644,-0.87539,1.2659545,-0.836732,0.80900323,1.1605774,-0.36769482,0.011673719,-1.0469652,-0.77470183,-1.3356164,-1.1048635,-1.7824628,1.1150048,-0.83784425,0.835371,1.6722779,-1.0098405,0.111390635,-1.8039312,-1.4887757,0.5926294,-1.0957551,1.7126302,1.0406927,-0.61153775,1.1285425,1.256546,-0.73487836,0.48040238,0
-0.6561571,-0.6740703,-1.1837704,0.46955895,1.8606492,-1.170255,0.9230237,0.8876752,1.0514983,0.47742188,0.64552766,1.2179635,-1.4224911,0.26630723,-1.2853395,-0.78118664,-1.7060999,-0.020032026,1.005407,1.3448895,0.46551123,0.2532953,0.6772839,0.76862913,-0.46548653,-0.643,1.7276798,0.045011017,-0.32943627,1.1328,-1.0981714,0.28055012,-0.71967304,-1.6939963,-1.7619078,-1.3021116,-1.8818568,-1.3263153,-1.728791,1.4996989,-0.58388066,-1.3760085,-1.2380452,1.7145365,-1.4108323,-0.78020525,0.8550115,-1.6809901,-1.2430297,1.075047,1.8972566,-1.2937064,0.52276653,0.10475482,0.7550745,1.0304382,-1.3724717,0.22041234,-0.5904578,-1.8351659,-0.46561784,1.2050376,-1.6951411,0.3425405,-1.6888582,-0.6910307,-0.4607519,0.8421533,-1.2139714,0.01626085,0.46205086,1.1316855,-1.08791,-0.41705713,1.6949594,-0.015486371,-0.39954525,0.4081447,1.6596475,-1.3042735,0.7139979,-1.3341733,2.0833821,-2.1932728,0.59690785,-1.1224953,-1.2117492,-1.4957894,-1.6278635,0.4600035,-0.7593563,0.9924434,0.043237064,-0.89641726,-1.850699,-1.7738951,-1.8816655,-1.5328686,0.2545358,-1.338295,0.31735292,1.1644421,-1.4848636,1.3284445,-0.17450504,-2.0287507,-0.10750159,0.18479604,-0.9163312,0.967913,-0.48388556,0.91566694,0.16793123,-0.03705563,-1.1049408,1.3626518,1.2556468,0.28967088,-1.5922186,-0.25922132,1.0718086,-0.7128356,-1.1541152,-0.10974123,1.1110795,-0.04935507,-1.4815698,-1.2708749,3
1.1505051,0.13903277,-0.6093371,1.3051777,-0.08558565,0.063152425,-0.97298294,-0.06693887,-0.25690553,-0.84058523,-0.9256989,1.0177827,0.5360474,-1.1314852,-0.06386234,-0.0514689,-0.011657474,0.24880575,0.8885937,0.68578815,1.2156014,-0.62659675,-0.8437875,-1.1839082,0.16322225,0.55794585,0.347731,0.593034,0.8413115,1.0818827,0.004053652,0.99499196,-1.0060288,-0.13404873,0.37726212,0.87846714,-0.3066953,0.31336272,0.26268488,0.7022234,0.6571208,0.3412125,-0.11123921,0.14524919,0.19396603,0.80123496,-0.6892221,0.17693919,0.6319282,-0.32786465,0.8282139,-0.07937945,-0.8794306,-1.2815617,-0.8463644,1.028304,0.71719676,1.2077043,1.2402469,-0.006920136,-0.5806357,-0.76835096,-0.72102445,0.31039423,-0.6086223,0.046889566,-1.1834215,-0.6108373,0.24379829,-1.3144715,-0.6215669,-0.55220354,0.66506696,-0.42880866,0.39891028,0.61228275,1.1170471,-0.67511874,0.07690757,-0.0943791,-0.80247897,0.4051524,0.7497037,-0.8967061,-0.9275633,0.69964075,0.24953862,-1.2538785,-0.84986895,-1.0201088,-0.68426645,-0.75770015,0.75563866,1.0862681,-0.5837707,-0.29602364,-0.9898469,-0.9832343,-1.1612575,-0.3351831,1.2875609,-0.5105363,0.58765167,0.83469516,0.27674717,-0.48179752,-1.0618812,-0.2919365,-0.3257062,-0.3067381,-0.73991686,1.025649,0.176333,0.15045615,0.7179181,-0.5369671,-0.3367957,-0.80496037,-1.1473111,0.41799772,-0.63290465,0.74810547,0.75272864,-0.007706665,0.46056938,1.0277152,-0.35452756,0.4268777,0
-0.4570542,-0.40090963,1.0281963,-0.44585818,0.06343562,-0.012415919,0.67112845,0.32052583,-0.010264274,0.58632696,0.42396998,-0.78972846,-0.14895248,0.53319454,0.19528386,-0.22269252,0.459605,-0.13900954,-0.6187831,-0.40700367,-0.7012377,0.5829742,0.34014058,0.48477605,-0.04249006,-0.54530007,-0.41429248,0.008666267,-0.7257899,-0.5997985,0.07760077,-0.7287703,0.7247847,0.20972642,-0.40603644,-0.4995061,0.078626685,-0.13708836,-0.25266367,-0.54226625,-0.60509235,0.51819277,0.23941115,0.15432975,0.632311,-0.29420993,0.54188067,0.153154,-0.44275406,0.44504368,-0.3768822,0.75629526,0.77116823,0.5914979,0.12342799,-0.7426171,-0.18163356,-0.59552586,-0.40018675,0.11702408,0.7770584,0.36508036,0.23148502,-0.072225094,0.6177472,0.11793022,0.48339304,0.35669893,-0.25823477,0.45771432,0.8034559,0.4285487,-0.4892431,0.6460759,-0.1709623,-0.62307733,-0.7060106,0.56089336,-0.028482806,-0.024813874,0.41024128,-0.46086872,-0.20788845,0.33925155,0.6090383,-0.6903478,-0.19462219,0.60402095,0.72069347,0.78546137,0.7791876,0.46549395,-0.7202597,-0.44254866,0.43555862,0.501295,0.48431343,0.49191484,0.5041982,0.294158,-0.78506404,0.62375283,-0.12538509,-0.5285002,-0.17950103,0.36714008,0.87197596,-0.31735122,0.6273165,0.48069564,0.51945925,-0.7495583,0.16175865,0.6314921,-0.473606,0.022211583,0.083781205,0.427038,0.46454847,-0.18879959,-0.17037654,-0.30547425,-0.40283597,-0.01023689,-0.46383688,-0.9044446,0.014032658,-0.4169284,2
-0.03405854,-0.6005588,-1.1197599,0.7890808,1.1516409,-0.36814302,0.14048329,0.53339016,0.51091206,-0.053236704,-0.08042382,1.1893697,-0.6614497,-0.2062485,-0.74068224,-0.26073435,-1.1966952,0.07787698,0.94933575,0.91816974,0.7441427,-0.06961075,-0.17168085,0.19084449,-0.2091394,-0.079494104,1.51808,0.1714564,0.40540907,1.1986399,-0.5817193,0.6364468,-0.95623153,-1.0674101,-0.71685505,-0.23307496,-1.3431154,-0.7200893,-1.0516841,0.7092346,-0.2187333,-0.7373184,-0.5900191,1.0482821,-0.9647061,-0.3179341,0.10884538,-1.0451525,-0.4488917,0.55705833,1.7942587,-0.762769,-0.14923048,-0.3123962,0.003591864,1.1635202,-0.4297285,0.74081403,0.06839074,-1.2266688,-0.3521968,0.26446503,-1.2916946,0.56800485,-1.2230504,-0.40864205,-0.7821003,0.3178085,-0.44503406,-0.20088798,0.058684196,0.41317168,-0.24675952,-0.49054477,0.994058,0.0723524,0.18149874,0.042035695,0.80563617,-0.65410876,0.29579985,-0.33603275,1.003902,-1.4242113,0.013752556,-0.122328065,-0.47947162,-1.3052267,-0.8689979,-0.08243828,-0.8524732,0.15770447,0.55388033,0.13788188,-1.3108987,-0.9125374,-1.0565163,-1.180232,-0.33216274,-1.2726508,0.1791529,0.3366894,-0.67378336,1.2065706,-0.052045524,-0.917583,-0.49611056,0.20288192,-0.62788105,0.1508992,-0.4849197,0.93151677,-0.08562759,-0.29673955,-0.046050664,0.5622323,0.17765236,-0.18509759,-0.99162865,0.1518432,0.4522795,-0.09169589,-0.3880631,-0.15650077,1.0639467,0.44965303,-0.78511536,-0.49230188,3
-0.030644389,-1.7159803,-0.55876803,0.8887488,0.34147164,-1.2006438,0.023179071,1.5852735,1.6195815,0.12622337,0.5846545,1.0867318,-0.44363588,0.5195299,-1.418657,1.2693068,-0.45653853,1.2645336,0.8476788,1.1925389,-0.00161849,-1.0432017,0.96352506,0.19062142,-1.398123,0.8527308,1.5387046,1.3500732,0.7361286,1.0183989,-1.4041352,0.87548196,-1.0563574,-0.9367657,-0.27180463,-0.49968213,-0.74084085,-0.90843016,-1.2852343,1.0263263,-0.905466,-1.0664889,0.5443954,0.36090985,-0.738117,-1.2006447,0.1313605,-0.79557675,-0.6807122,-0.07867125,1.0851663,-0.5039108,-0.2057575,-0.3614419,0.9024995,0.8349897,-0.43255714,-0.23944762,-0.6269322,0.15278636,-0.8185017,0.3153452,-0.06452958,-0.8697757,-0.81697905,0.5524564,-0.028507395,0.8314309,0.033481654,0.2961649,-0.78820515,-0.26028523,-0.9138169,-0.9431412,0.26747626,0.8414469,0.7045903,0.3280134,0.06565504,0.71637267,1.0632429,-0.11183824,0.2172765,-0.43916586,0.2311908,0.3484051,-0.82138133,-0.3938015,-0.21275873,0.34195772,-0.78898394,0.28099087,0.28281486,0.00747029,-0.3139683,0.116686344,-0.1219919,-0.77080196,0.38826466,0.33344677,0.8769414,0.6662793,-0.67966735,0.38725612,1.1840969,-0.627946,0.078168646,1.6128805,0.17524877,1.007175,0.6511029,0.74128586,1.5123777,-1.210335,-0.6911805,0.86611605,-0.5514087,0.77254766,-0.2073233,-1.4793835,1.3440757,-1.1263194,-0.46330446,1.2415668,-0.3383827,0.36164817,0.48282808,-0.40269318,0
0.95846707,-1.1099771,-0.4517035,0.9313901,-0.41932902,-0.5399869,-0.86203897,0.83686924,0.49497446,-0.15425883,-0.120032474,0.8389467,0.14118133,-0.12007447,-0.6368383,1.0898107,0.2388568,1.0897297,0.5032315,0.9116975,0.2717385,-1.0425664,0.0801546,-0.49569747,-0.890478,0.8205807,0.8658342,1.3342745,0.8781146,0.6299884,-0.6436547,0.8815941,-0.6756312,0.30540988,0.7251669,0.75512433,-0.07059569,-0.12847883,-0.6090946,0.4781681,-0.38262337,0.49286395,0.8171906,-0.60426795,0.35443994,-0.17642808,-0.14607859,0.025281947,0.24205588,-0.4985202,0.41758543,0.39459577,-0.33129525,-0.32970247,-0.4441201,0.8802918,0.67497337,0.22483702,0.15282401,0.93386835,-0.45661837,-0.68482935,0.23544662,-0.94164646,-0.11637531,1.0990276,0.21554683,0.3076281,0.6447246,-0.19815107,-0.66668,-1.224515,0.06478769,-0.42511243,-0.7309096,0.6762668,0.58242166,-0.34821507,-0.58987343,1.213076,0.10347485,0.30631304,-0.09454044,0.29262945,-0.27035457,0.92933136,-0.16982867,-0.17719725,0.11838462,-0.3118346,-0.3955889,-0.28694332,0.10038672,0.64514047,0.1141858,0.52119756,0.46640745,-0.006017883,-0.07909587,0.28120416,0.5175948,0.17339693,0.37576723,0.2539986,0.8973855,0.06809971,-0.2753195,0.9525084,0.9469364,0.34152925,0.66951776,0.40986922,1.0283412,-0.6953045,-0.001085461,-0.07262376,-1.4190091,0.43531448,0.28716075,-0.93379605,0.2654003,-0.027783182,0.47993702,0.8413056,-0.2926249,0.60157603,0.9108555,0.31872413,0
1.2873584,0.56591165,0.50891536,0.5265572,-1.8313999,1.1356739,-1.6794409,-0.838565,-1.0210173,-1.3563405,-1.7899872,-0.36593893,1.9236487,-1.06755,1.0302196,0.58293563,1.3271818,-0.18819389,-0.06881226,-0.55270284,0.7294459,-0.89886653,-1.6091105,-1.5426879,0.6417835,1.1638476,-1.3484217,-0.34014416,1.0764908,-0.015450175,1.174859,0.64571226,-0.17434229,1.6019707,2.1764445,1.9933221,1.7105966,1.9803151,1.5934272,-0.62121415,1.2941304,1.2505705,0.72212124,-1.5672776,1.6726693,1.5499454,-1.6546937,1.9403523,1.646106,-1.6624762,-0.7596878,1.3100333,-1.3591387,-1.1539165,-1.5542085,0.1977338,1.8799276,1.1272457,1.5661565,1.2474113,-0.20436406,-2.0464787,1.0419741,0.448771,1.0880373,0.39716566,-0.63290095,-1.6381184,1.3650767,-1.0879924,-0.77750504,-1.3186803,1.7577609,-0.3306877,-1.5892481,0.75449747,0.85629946,-1.3003888,-1.5994407,1.1318815,-1.315483,1.8923539,-1.6838719,1.3881534,-1.607431,1.4431927,1.8586069,0.18572424,0.80129457,-1.36199,-0.11163545,-1.8809639,0.978693,1.7302608,1.342308,1.4033318,1.0102866,0.17727992,-1.4151917,0.8478151,0.71467793,-1.8255504,1.9535036,0.032393806,0.5157674,1.947844,-0.89565426,-0.36720607,0.23883803,-1.4480798,-0.26433912,-0.10945358,-0.15912722,-0.28701144,1.5242966,-1.8571543,-1.0931097,-1.175073,0.7928899,0.60312676,-1.2964866,1.3861213,1.8718812,0.01086912,-0.37235507,1.0332364,1.2303429,1.8868356,0
